"x","y"
51,103
4,9
47,95
31,63
95,191
13,27
50,101
96,193
58,117
87,175
41,83
1,3
32,65
51,103
51,103
64,129
74,149
98,197
63,127
55,111
5,11
99,199
59,119
63,127
70,141
32,65
93,187
60,121
28,57
10,21
30,61
62,125
33,67
91,183
76,153
68,137
91,183
42,85
64,129
59,119
74,149
38,77
12,25
69,139
93,187
2,5
67,135
4,9
51,103
36,73
50,101
97,195
48,97
84,169
78,157
67,135
61,123
99,199
41,83
43,87
93,187
1,3
26,53
26,53
15,31
39,79
48,97
70,141
16,33
1,3
8,17
26,53
6,13
71,143
60,121
31,63
88,177
4,9
65,131
64,129
58,117
79,159
61,123
1,3
59,119
59,119
73,147
93,187
65,131
64,129
53,107
37,75
81,163
97,195
25,51
8,17
49,99
4,9
56,113
22,45
97,195
100,201
26,53
73,147
26,53
7,15
11,23
77,155
7,15
77,155
71,143
88,177
36,73
76,153
75,151
84,169
16,33
14,29
13,27
92,185
78,157
82,165
10,21
35,71
93,187
84,169
3,7
74,149
35,71
66,133
79,159
60,121
66,133
14,29
5,11
59,119
3,7
67,135
86,173
48,97
9,19
6,13
40,81
3,7
9,19
78,157
57,115
65,131
32,65
42,85
16,33
7,15
32,65
76,153
1,3
84,169
14,29
22,45
5,11
91,183
83,167
32,65
68,137
84,169
7,15
91,183
77,155
90,181
91,183
36,73
14,29
70,141
30,61
16,33
58,117
30,61
6,13
90,181
61,123
62,125
35,71
82,165
89,179
27,55
56,113
81,163
16,33
87,175
77,155
61,123
6,13
91,183
93,187
94,189
76,153
95,191
86,173
70,141
1,3
66,133
41,83
40,81
81,163
63,127
100,201
87,175
11,23
51,103
99,199
61,123
55,111
85,171
71,143
67,135
82,165
82,165
33,67
65,131
72,145
84,169
77,155
8,17
22,45
54,109
11,23
3,7
50,101
32,65
26,53
69,139
93,187
14,29
71,143
5,11
3,7
6,13
81,163
97,195
85,171
74,149
36,73
58,117
71,143
68,137
94,189
57,115
100,201
2,5
98,197
96,193
89,179
70,141
63,127
60,121
10,21
83,167
56,113
91,183
89,179
96,193
31,63
58,117
87,175
13,27
43,87
95,191
22,45
8,17
3,7
83,167
38,77
13,27
24,49
23,47
16,33
58,117
58,117
92,185
6,13
64,129
56,113
62,125
5,11
21,43
15,31
24,49
36,73
51,103
30,61
2,5
73,147
75,151
50,101
24,49
59,119
29,59
51,103
8,17
4,9
98,197
24,49
56,113
78,157
35,71
76,153
82,165
15,31
16,33
77,155
15,31
79,159
5,11
30,61
97,195
48,97
42,85
30,61
28,57
90,181
48,97
42,85
31,63
42,85
3,7
34,69
30,61
55,111
69,139
53,107
63,127
64,129
86,173
68,137
83,167
50,101
42,85
100,201
48,97
9,19
87,175
56,113
55,111
7,15
84,169
25,51
53,107
62,125
12,25
1,3
65,131
1,3
98,197
21,43
33,67
71,143
26,53
23,47
50,101
55,111
1,3
32,65
67,135
80,161
98,197
76,153
2,5
50,101
97,195
14,29
78,157
24,49
6,13
87,175
87,175
31,63
40,81
74,149
94,189
55,111
24,49
18,37
48,97
77,155
64,129
55,111
51,103
10,21
25,51
64,129
38,77
78,157
15,31
33,67
21,43
10,21
92,185
77,155
36,73
4,9
97,195
7,15
92,185
82,165
82,165
84,169
51,103
82,165
51,103
78,157
98,197
45,91
67,135
30,61
63,127
69,139
66,133
34,69
49,99
45,91
47,95
72,145
54,109
19,39
27,55
40,81
6,13
22,45
26,53
76,153
58,117
96,193
97,195
97,195
67,135
88,177
87,175
67,135
17,35
49,99
95,191
51,103
92,185
27,55
33,67
62,125
76,153
80,161
74,149
92,185
54,109
32,65
84,169
24,49
75,151
75,151
98,197
85,171
91,183
28,57
62,125
20,41
81,163
9,19
44,89
56,113
14,29
33,67
70,141
47,95
63,127
16,33
69,139
42,85
31,63
31,63
15,31
23,47
85,171
55,111
79,159
4,9
65,131
94,189
41,83
74,149
67,135
42,85
33,67
12,25
16,33
81,163
99,199
16,33
82,165
93,187
76,153
77,155
88,177
97,195
87,175
5,11
90,181
27,55
61,123
19,39
61,123
74,149
24,49
34,69
46,93
62,125
47,95
99,199
71,143
46,93
88,177
52,105
12,25
1,3
16,33
41,83
28,57
7,15
47,95
88,177
46,93
71,143
42,85
83,167
24,49
17,35
9,19
48,97
77,155
13,27
90,181
42,85
87,175
35,71
36,73
90,181
48,97
96,193
63,127
7,15
7,15
52,105
77,155
57,115
62,125
11,23
53,107
58,117
58,117
93,187
6,13
60,121
17,35
23,47
59,119
47,95
91,183
9,19
6,13
6,13
48,97
78,157
46,93
67,135
93,187
17,35
2,5
78,157
92,185
35,71
64,129
29,59
85,171
40,81
42,85
59,119
1,3
16,33
70,141
12,25
91,183
65,131
12,25
91,183
49,99
3,7
96,193
92,185
44,89
82,165
9,19
66,133
35,71
26,53
32,65
22,45
93,187
59,119
47,95
50,101
96,193
47,95
57,115
88,177
76,153
15,31
93,187
99,199
43,87
56,113
38,77
84,169
40,81
31,63
60,121
51,103
8,17
91,183
93,187
95,191
10,21
40,81
6,13
25,51
81,163
37,75
7,15
98,197
93,187
73,147
1,3
46,93
84,169
88,177
49,99
32,65
54,109
16,33
40,81
48,97
53,107
66,133
60,121
71,143
87,175
48,97
23,47
30,61
53,107
71,143
52,105
100,201
27,55
100,201
44,89
74,149
91,183
16,33
46,93
13,27
87,175
20,41
47,95
16,33
13,27
13,27
26,53
95,191
79,159
39,79
21,43
53,107
9,19
21,43
84,169
76,153
49,99
87,175
36,73
81,163
35,71
98,197
91,183
88,177
2,5
54,109
19,39
2,5
31,63
95,191
89,179
18,37
11,23
51,103
54,109
58,117
27,55
92,185
19,39
45,91
30,61
31,63
97,195
26,53
16,33
73,147
79,159
21,43
73,147
76,153
26,53
57,115
24,49
47,95
21,43
47,95
45,91
27,55
44,89
40,81
40,81
4,9
17,35
33,67
43,87
95,191
8,17
58,117
89,179
79,159
13,27
98,197
80,161
9,19
90,181
72,145
10,21
12,25
22,45
80,161
87,175
53,107
39,79
14,29
100,201
100,201
83,167
18,37
41,83
64,129
19,39
79,159
45,91
63,127
29,59
18,37
38,77
75,151
55,111
51,103
61,123
63,127
91,183
7,15
89,179
26,53
47,95
64,129
83,167
88,177
54,109
30,61
45,91
37,75
56,113
14,29
1,3
65,131
25,51
99,199
18,37
72,145
36,73
12,25
65,131
61,123
14,29
58,117
66,133
65,131
47,95
6,13
23,47
52,105
41,83
75,151
60,121
95,191
86,173
76,153
39,79
84,169
72,145
59,119
66,133
75,151
82,165
55,111
16,33
84,169
54,109
67,135
62,125
50,101
13,27
17,35
66,133
23,47
76,153
88,177
78,157
27,55
49,99
68,137
62,125
10,21
65,131
75,151
86,173
39,79
96,193
87,175
14,29
57,115
71,143
3,7
31,63
62,125
32,65
80,161
58,117
29,59
33,67
56,113
57,115
97,195
34,69
89,179
79,159
91,183
72,145
71,143
98,197
28,57
23,47
58,117
59,119
38,77
61,123
8,17
25,51
73,147
52,105
12,25
51,103
74,149
96,193
92,185
65,131
96,193
72,145
73,147
82,165
90,181
34,69
33,67
56,113
36,73
25,51
13,27
87,175
38,77
3,7
64,129
36,73
34,69
97,195
83,167
99,199
96,193
56,113
33,67
80,161
48,97
43,87
15,31
28,57
75,151
71,143
10,21
32,65
58,117
17,35
33,67
89,179
39,79
30,61
81,163
2,5
36,73
66,133
61,123
47,95
12,25
48,97
47,95
2,5
69,139
52,105
66,133
95,191
58,117
69,139
81,163
75,151
48,97
91,183
15,31
50,101
31,63
58,117
12,25
29,59
38,77
92,185
59,119
55,111
63,127
5,11
26,53
69,139
9,19
1,3
80,161
59,119
70,141
8,17
54,109
18,37
1,3
32,65
33,67
13,27
6,13
49,99
37,75
93,187
24,49
52,105
9,19
95,191
52,105
34,69
27,55
7,15
84,169
31,63
38,77
49,99
52,105
54,109
7,15
45,91
55,111
33,67
18,37
84,169
52,105
12,25
44,89
51,103
48,97
3,7
47,95
7,15
29,59
14,29
59,119
80,161
62,125
5,11
3,7
69,139
63,127
81,163
28,57
64,129
96,193
11,23
73,147
30,61
21,43
79,159
45,91
74,149
10,21
47,95
76,153
47,95
85,171
30,61
7,15
38,77
13,27
45,91
23,47
13,27
54,109
41,83
70,141
48,97
30,61
90,181
52,105
75,151
46,93
2,5
69,139
67,135
20,41
34,69
89,179
15,31
63,127
18,37
17,35
64,129
21,43
85,171
6,13
24,49
85,171
9,19
11,23
44,89
79,159
96,193
95,191
90,181
71,143
71,143
33,67
47,95
100,201
54,109
6,13
90,181
51,103
99,199
85,171
97,195
24,49
53,107
8,17
80,161
58,117
19,39
34,69
49,99
76,153
66,133
28,57
80,161
77,155
93,187
80,161
84,169
52,105
85,171
95,191
38,77
68,137
81,163
46,93
75,151
15,31
94,189
86,173
66,133
51,103
93,187
60,121
66,133
29,59
74,149
56,113
36,73
26,53
92,185
93,187
24,49
65,131
47,95
14,29
20,41
7,15
81,163
38,77
79,159
99,199
96,193
46,93
97,195
44,89
75,151
88,177
23,47
3,7
73,147
89,179
9,19
73,147
69,139
65,131
75,151
55,111
69,139
93,187
49,99
85,171
56,113
36,73
90,181
20,41
65,131
37,75
69,139
27,55
79,159
82,165
6,13
10,21
47,95
99,199
90,181
62,125
29,59
70,141
1,3
36,73
46,93
58,117
1,3
63,127
6,13
32,65
35,71
6,13
57,115
74,149
74,149
21,43
87,175
85,171
91,183
87,175
5,11
31,63
32,65
46,93
99,199
63,127
84,169
75,151
41,83
22,45
75,151
14,29
68,137
41,83
1,3
40,81
44,89
42,85
2,5
39,79
39,79
92,185
20,41
39,79
47,95
44,89
17,35
50,101
86,173
93,187
47,95
100,201
42,85
28,57
62,125
4,9
61,123
17,35
72,145
93,187
9,19
78,157
10,21
3,7
83,167
83,167
31,63
1,3
21,43
8,17
32,65
20,41
39,79
47,95
20,41
69,139
37,75
95,191
45,91
39,79
55,111
3,7
89,179
41,83
83,167
78,157
12,25
99,199
69,139
87,175
38,77
2,5
14,29
35,71
29,59
81,163
9,19
94,189
2,5
85,171
44,89
22,45
29,59
85,171
43,87
79,159
15,31
56,113
7,15
93,187
10,21
29,59
77,155
79,159
74,149
85,171
66,133
95,191
74,149
100,201
68,137
83,167
56,113
1,3
31,63
21,43
6,13
92,185
97,195
59,119
15,31
79,159
37,75
71,143
92,185
4,9
50,101
33,67
33,67
77,155
2,5
10,21
44,89
95,191
13,27
97,195
13,27
14,29
79,159
78,157
3,7
40,81
100,201
41,83
76,153
2,5
59,119
37,75
16,33
39,79
78,157
14,29
6,13
94,189
8,17
65,131
30,61
68,137
44,89
39,79
36,73
33,67
97,195
22,45
1,3
22,45
64,129
13,27
79,159
6,13
40,81
51,103
85,171
82,165
94,189
57,115
82,165
40,81
54,109
13,27
69,139
86,173
84,169
2,5
5,11
100,201
58,117
3,7
57,115
78,157
10,21
6,13
73,147
26,53
99,199
12,25
83,167
54,109
63,127
76,153
1,3
20,41
25,51
98,197
34,69
5,11
49,99
35,71
9,19
96,193
52,105
54,109
84,169
40,81
71,143
33,67
29,59
63,127
29,59
44,89
88,177
53,107
11,23
10,21
52,105
35,71
38,77
76,153
100,201
75,151
11,23
81,163
9,19
21,43
59,119
83,167
62,125
36,73
62,125
10,21
8,17
75,151
19,39
63,127
25,51
69,139
72,145
63,127
29,59
78,157
14,29
55,111
16,33
59,119
66,133
60,121
7,15
25,51
35,71
66,133
45,91
14,29
18,37
69,139
10,21
12,25
71,143
26,53
34,69
65,131
57,115
49,99
55,111
9,19
29,59
62,125
19,39
48,97
3,7
46,93
10,21
87,175
30,61
68,137
33,67
38,77
13,27
75,151
71,143
54,109
91,183
61,123
96,193
63,127
40,81
60,121
82,165
100,201
44,89
63,127
41,83
88,177
5,11
35,71
52,105
78,157
47,95
62,125
76,153
10,21
76,153
69,139
70,141
90,181
64,129
58,117
24,49
97,195
6,13
95,191
39,79
91,183
14,29
69,139
50,101
89,179
45,91
26,53
53,107
3,7
42,85
58,117
91,183
70,141
92,185
57,115
31,63
56,113
18,37
75,151
65,131
100,201
10,21
31,63
20,41
68,137
55,111
10,21
7,15
92,185
58,117
4,9
61,123
74,149
2,5
92,185
55,111
59,119
17,35
3,7
41,83
69,139
65,131
96,193
44,89
76,153
38,77
42,85
83,167
33,67
86,173
89,179
97,195
42,85
79,159
35,71
84,169
15,31
28,57
82,165
10,21
26,53
52,105
1,3
89,179
15,31
35,71
49,99
91,183
65,131
89,179
78,157
4,9
39,79
35,71
89,179
91,183
73,147
29,59
87,175
38,77
92,185
5,11
10,21
81,163
61,123
46,93
61,123
51,103
56,113
94,189
26,53
3,7
41,83
19,39
50,101
74,149
99,199
31,63
51,103
61,123
15,31
96,193
39,79
17,35
34,69
73,147
51,103
92,185
59,119
74,149
37,75
40,81
90,181
96,193
24,49
3,7
74,149
92,185
12,25
42,85
3,7
89,179
55,111
59,119
91,183
28,57
57,115
26,53
44,89
23,47
54,109
57,115
39,79
54,109
68,137
52,105
83,167
48,97
98,197
49,99
28,57
66,133
43,87
60,121
64,129
68,137
72,145
90,181
75,151
70,141
34,69
99,199
12,25
72,145
37,75
80,161
59,119
25,51
52,105
89,179
76,153
45,91
98,197
50,101
47,95
29,59
55,111
79,159
73,147
62,125
16,33
55,111
28,57
83,167
87,175
78,157
6,13
85,171
95,191
45,91
63,127
17,35
94,189
60,121
93,187
78,157
31,63
4,9
8,17
85,171
76,153
100,201
16,33
2,5
18,37
43,87
13,27
77,155
54,109
70,141
52,105
38,77
69,139
48,97
85,171
11,23
1,3
4,9
37,75
21,43
55,111
74,149
64,129
37,75
78,157
7,15
93,187
6,13
88,177
9,19
3,7
11,23
100,201
14,29
27,55
13,27
4,9
17,35
33,67
11,23
9,19
65,131
4,9
57,115
17,35
24,49
82,165
55,111
17,35
94,189
31,63
3,7
63,127
56,113
36,73
97,195
56,113
68,137
38,77
77,155
47,95
99,199
6,13
28,57
52,105
94,189
95,191
30,61
6,13
88,177
39,79
69,139
75,151
33,67
62,125
1,3
66,133
95,191
79,159
12,25
95,191
20,41
13,27
77,155
98,197
28,57
40,81
49,99
44,89
76,153
25,51
58,117
1,3
59,119
86,173
56,113
27,55
54,109
56,113
3,7
84,169
55,111
75,151
89,179
27,55
24,49
11,23
83,167
10,21
65,131
10,21
14,29
49,99
83,167
70,141
62,125
81,163
42,85
66,133
13,27
70,141
35,71
77,155
27,55
1,3
28,57
42,85
66,133
16,33
89,179
64,129
91,183
12,25
46,93
23,47
36,73
98,197
18,37
82,165
55,111
6,13
51,103
50,101
31,63
27,55
50,101
69,139
27,55
39,79
55,111
3,7
37,75
11,23
78,157
18,37
32,65
5,11
43,87
47,95
53,107
67,135
49,99
57,115
67,135
29,59
10,21
65,131
61,123
78,157
2,5
40,81
85,171
63,127
91,183
37,75
75,151
92,185
68,137
21,43
84,169
24,49
17,35
92,185
6,13
91,183
68,137
75,151
73,147
66,133
50,101
32,65
50,101
31,63
33,67
55,111
99,199
87,175
47,95
28,57
70,141
97,195
8,17
34,69
99,199
9,19
53,107
95,191
17,35
31,63
75,151
14,29
21,43
2,5
25,51
45,91
61,123
25,51
79,159
41,83
8,17
99,199
90,181
100,201
43,87
25,51
45,91
61,123
10,21
5,11
4,9
55,111
17,35
57,115
69,139
33,67
26,53
99,199
87,175
2,5
71,143
32,65
20,41
70,141
2,5
39,79
6,13
8,17
60,121
97,195
69,139
40,81
21,43
10,21
27,55
3,7
5,11
36,73
65,131
40,81
33,67
50,101
92,185
57,115
1,3
80,161
81,163
82,165
64,129
85,171
15,31
9,19
29,59
18,37
57,115
64,129
49,99
77,155
92,185
18,37
67,135
22,45
51,103
95,191
24,49
30,61
29,59
1,3
17,35
88,177
48,97
66,133
28,57
6,13
37,75
82,165
14,29
18,37
58,117
26,53
78,157
53,107
32,65
89,179
30,61
54,109
70,141
44,89
34,69
68,137
40,81
28,57
81,163
7,15
51,103
71,143
58,117
7,15
85,171
91,183
19,39
94,189
33,67
55,111
66,133
63,127
61,123
22,45
40,81
62,125
53,107
52,105
56,113
72,145
10,21
13,27
82,165
36,73
96,193
9,19
54,109
89,179
90,181
58,117
49,99
69,139
92,185
37,75
84,169
11,23
37,75
64,129
68,137
7,15
82,165
19,39
37,75
8,17
31,63
21,43
77,155
67,135
43,87
57,115
30,61
46,93
26,53
80,161
35,71
26,53
29,59
10,21
73,147
71,143
70,141
3,7
21,43
50,101
85,171
7,15
39,79
59,119
19,39
71,143
56,113
97,195
35,71
64,129
41,83
28,57
32,65
52,105
62,125
23,47
48,97
84,169
69,139
93,187
9,19
2,5
35,71
60,121
6,13
80,161
81,163
49,99
82,165
6,13
57,115
73,147
89,179
25,51
74,149
59,119
98,197
35,71
84,169
72,145
84,169
32,65
34,69
100,201
38,77
31,63
34,69
36,73
23,47
58,117
76,153
66,133
9,19
61,123
37,75
20,41
26,53
42,85
50,101
4,9
5,11
89,179
43,87
44,89
34,69
18,37
62,125
90,181
79,159
98,197
21,43
4,9
7,15
89,179
22,45
31,63
5,11
88,177
30,61
78,157
15,31
82,165
99,199
44,89
84,169
81,163
94,189
79,159
25,51
33,67
80,161
52,105
42,85
72,145
72,145
51,103
62,125
86,173
47,95
24,49
13,27
82,165
6,13
69,139
72,145
66,133
57,115
13,27
24,49
92,185
45,91
38,77
86,173
84,169
65,131
26,53
24,49
36,73
53,107
38,77
58,117
22,45
11,23
49,99
76,153
64,129
46,93
55,111
56,113
29,59
52,105
80,161
65,131
89,179
47,95
98,197
1,3
62,125
91,183
3,7
2,5
11,23
91,183
60,121
92,185
14,29
39,79
6,13
20,41
51,103
19,39
34,69
30,61
82,165
17,35
91,183
96,193
77,155
90,181
6,13
23,47
85,171
61,123
9,19
44,89
31,63
92,185
61,123
82,165
99,199
84,169
18,37
10,21
87,175
43,87
40,81
8,17
65,131
56,113
28,57
17,35
65,131
93,187
79,159
60,121
95,191
24,49
9,19
93,187
36,73
21,43
19,39
84,169
44,89
81,163
35,71
87,175
49,99
52,105
20,41
80,161
31,63
84,169
27,55
87,175
22,45
4,9
33,67
79,159
20,41
31,63
13,27
18,37
72,145
98,197
70,141
42,85
72,145
14,29
98,197
76,153
16,33
63,127
84,169
99,199
87,175
15,31
79,159
44,89
43,87
68,137
36,73
23,47
87,175
99,199
91,183
40,81
26,53
63,127
23,47
83,167
93,187
31,63
19,39
40,81
41,83
16,33
62,125
36,73
2,5
21,43
16,33
27,55
34,69
78,157
76,153
87,175
33,67
13,27
16,33
43,87
95,191
17,35
76,153
13,27
77,155
69,139
1,3
54,109
1,3
70,141
64,129
97,195
93,187
40,81
56,113
27,55
58,117
66,133
75,151
53,107
89,179
28,57
6,13
14,29
58,117
51,103
23,47
63,127
40,81
20,41
27,55
29,59
41,83
32,65
21,43
61,123
42,85
87,175
38,77
41,83
41,83
75,151
95,191
63,127
12,25
32,65
85,171
6,13
59,119
18,37
94,189
84,169
14,29
75,151
79,159
65,131
1,3
9,19
17,35
33,67
21,43
54,109
73,147
28,57
65,131
65,131
95,191
65,131
33,67
43,87
39,79
79,159
50,101
67,135
46,93
29,59
32,65
24,49
55,111
42,85
68,137
77,155
3,7
71,143
93,187
40,81
6,13
4,9
52,105
75,151
96,193
91,183
61,123
14,29
78,157
87,175
88,177
66,133
69,139
60,121
64,129
64,129
92,185
43,87
42,85
16,33
60,121
96,193
65,131
97,195
62,125
97,195
78,157
96,193
32,65
88,177
58,117
7,15
60,121
95,191
68,137
24,49
94,189
55,111
36,73
99,199
9,19
13,27
80,161
42,85
58,117
87,175
91,183
3,7
72,145
42,85
30,61
90,181
32,65
46,93
73,147
34,69
47,95
4,9
31,63
47,95
65,131
54,109
78,157
42,85
6,13
40,81
87,175
60,121
51,103
84,169
29,59
36,73
60,121
24,49
20,41
97,195
58,117
55,111
32,65
25,51
78,157
25,51
81,163
62,125
1,3
56,113
50,101
83,167
71,143
55,111
79,159
57,115
80,161
52,105
87,175
89,179
92,185
52,105
15,31
72,145
3,7
20,41
11,23
92,185
97,195
47,95
99,199
36,73
58,117
82,165
8,17
20,41
19,39
1,3
17,35
37,75
28,57
8,17
71,143
76,153
50,101
70,141
16,33
63,127
21,43
86,173
55,111
89,179
89,179
45,91
49,99
85,171
50,101
55,111
59,119
58,117
91,183
3,7
94,189
52,105
59,119
3,7
6,13
40,81
75,151
16,33
62,125
47,95
15,31
58,117
77,155
6,13
7,15
34,69
8,17
71,143
27,55
53,107
57,115
28,57
5,11
47,95
36,73
64,129
43,87
99,199
33,67
42,85
67,135
3,7
5,11
35,71
28,57
99,199
4,9
100,201
27,55
46,93
13,27
75,151
27,55
99,199
92,185
57,115
39,79
56,113
34,69
7,15
38,77
28,57
68,137
66,133
5,11
41,83
54,109
89,179
47,95
37,75
56,113
14,29
72,145
97,195
69,139
23,47
80,161
85,171
43,87
93,187
83,167
47,95
49,99
32,65
39,79
81,163
72,145
6,13
13,27
23,47
65,131
88,177
94,189
78,157
30,61
92,185
53,107
68,137
59,119
6,13
53,107
24,49
14,29
91,183
27,55
88,177
34,69
91,183
64,129
79,159
5,11
83,167
24,49
92,185
10,21
79,159
17,35
48,97
31,63
86,173
36,73
23,47
70,141
89,179
5,11
1,3
79,159
15,31
95,191
90,181
33,67
55,111
89,179
78,157
95,191
52,105
2,5
97,195
91,183
58,117
48,97
93,187
74,149
90,181
93,187
80,161
70,141
66,133
93,187
79,159
16,33
95,191
65,131
24,49
70,141
60,121
79,159
12,25
30,61
51,103
95,191
9,19
21,43
19,39
96,193
4,9
4,9
95,191
71,143
49,99
32,65
20,41
9,19
68,137
7,15
27,55
77,155
6,13
32,65
50,101
63,127
90,181
91,183
27,55
58,117
57,115
64,129
74,149
5,11
18,37
40,81
84,169
41,83
66,133
83,167
25,51
21,43
57,115
3,7
26,53
1,3
78,157
6,13
24,49
11,23
49,99
76,153
57,115
43,87
90,181
86,173
41,83
18,37
16,33
97,195
80,161
86,173
21,43
70,141
92,185
16,33
7,15
7,15
27,55
27,55
93,187
81,163
85,171
28,57
23,47
44,89
22,45
70,141
91,183
73,147
48,97
22,45
68,137
53,107
63,127
16,33
24,49
21,43
7,15
36,73
35,71
95,191
78,157
54,109
47,95
51,103
75,151
79,159
91,183
15,31
27,55
22,45
35,71
40,81
66,133
97,195
89,179
51,103
28,57
6,13
92,185
38,77
34,69
99,199
25,51
57,115
26,53
31,63
69,139
77,155
82,165
24,49
47,95
56,113
68,137
35,71
74,149
56,113
50,101
61,123
30,61
52,105
58,117
78,157
28,57
75,151
50,101
47,95
84,169
71,143
70,141
16,33
75,151
20,41
69,139
28,57
78,157
72,145
68,137
51,103
100,201
8,17
23,47
78,157
2,5
18,37
97,195
90,181
87,175
39,79
24,49
52,105
39,79
55,111
13,27
42,85
31,63
87,175
59,119
80,161
93,187
23,47
32,65
25,51
87,175
48,97
20,41
33,67
27,55
33,67
33,67
21,43
68,137
11,23
27,55
99,199
39,79
4,9
65,131
98,197
22,45
36,73
97,195
7,15
96,193
65,131
54,109
81,163
70,141
52,105
65,131
38,77
83,167
13,27
55,111
42,85
47,95
62,125
70,141
7,15
29,59
14,29
90,181
18,37
89,179
65,131
80,161
33,67
90,181
86,173
91,183
90,181
74,149
4,9
66,133
68,137
49,99
99,199
67,135
47,95
88,177
76,153
74,149
16,33
46,93
21,43
29,59
50,101
3,7
97,195
21,43
42,85
70,141
67,135
62,125
59,119
61,123
53,107
92,185
97,195
81,163
15,31
66,133
20,41
6,13
91,183
32,65
3,7
2,5
83,167
51,103
54,109
80,161
55,111
56,113
9,19
35,71
62,125
53,107
61,123
37,75
25,51
83,167
14,29
40,81
6,13
50,101
29,59
94,189
89,179
62,125
63,127
37,75
37,75
22,45
68,137
6,13
19,39
46,93
98,197
25,51
81,163
98,197
18,37
11,23
53,107
12,25
26,53
37,75
65,131
41,83
91,183
37,75
49,99
57,115
76,153
27,55
72,145
3,7
15,31
15,31
89,179
15,31
89,179
84,169
82,165
70,141
12,25
94,189
3,7
15,31
33,67
94,189
22,45
43,87
98,197
8,17
71,143
10,21
64,129
4,9
15,31
74,149
57,115
19,39
76,153
66,133
69,139
27,55
88,177
35,71
3,7
90,181
50,101
21,43
1,3
13,27
31,63
82,165
20,41
49,99
71,143
28,57
42,85
78,157
63,127
46,93
31,63
54,109
15,31
95,191
57,115
10,21
9,19
94,189
67,135
38,77
93,187
93,187
52,105
76,153
64,129
89,179
95,191
42,85
96,193
19,39
82,165
3,7
90,181
36,73
29,59
26,53
35,71
1,3
43,87
51,103
64,129
67,135
52,105
81,163
2,5
60,121
66,133
68,137
83,167
98,197
72,145
36,73
98,197
12,25
26,53
21,43
86,173
11,23
28,57
98,197
45,91
56,113
83,167
82,165
31,63
91,183
50,101
87,175
83,167
78,157
3,7
36,73
10,21
14,29
39,79
40,81
64,129
17,35
78,157
9,19
45,91
51,103
14,29
1,3
83,167
4,9
37,75
15,31
13,27
4,9
64,129
91,183
31,63
13,27
85,171
58,117
20,41
55,111
7,15
89,179
11,23
16,33
72,145
54,109
58,117
84,169
61,123
84,169
49,99
48,97
23,47
56,113
78,157
67,135
73,147
37,75
37,75
58,117
45,91
51,103
80,161
44,89
43,87
2,5
76,153
70,141
28,57
61,123
46,93
59,119
75,151
98,197
29,59
32,65
34,69
92,185
55,111
35,71
73,147
58,117
97,195
5,11
55,111
12,25
71,143
21,43
19,39
55,111
2,5
100,201
19,39
4,9
21,43
45,91
90,181
38,77
56,113
53,107
9,19
43,87
83,167
79,159
71,143
50,101
35,71
11,23
45,91
25,51
68,137
89,179
4,9
69,139
54,109
2,5
90,181
89,179
39,79
59,119
34,69
26,53
5,11
48,97
62,125
95,191
39,79
47,95
88,177
74,149
24,49
2,5
76,153
40,81
55,111
2,5
3,7
18,37
50,101
50,101
90,181
86,173
15,31
72,145
70,141
56,113
17,35
89,179
70,141
86,173
18,37
96,193
10,21
66,133
65,131
63,127
10,21
3,7
66,133
54,109
21,43
25,51
21,43
79,159
59,119
26,53
75,151
50,101
59,119
48,97
58,117
83,167
28,57
11,23
86,173
64,129
61,123
64,129
3,7
45,91
28,57
96,193
35,71
61,123
25,51
82,165
41,83
87,175
79,159
85,171
60,121
53,107
54,109
53,107
93,187
49,99
83,167
1,3
39,79
76,153
6,13
26,53
60,121
65,131
68,137
18,37
58,117
98,197
85,171
24,49
69,139
72,145
34,69
100,201
27,55
47,95
78,157
8,17
91,183
6,13
58,117
93,187
41,83
62,125
50,101
97,195
88,177
2,5
31,63
73,147
34,69
2,5
35,71
50,101
87,175
50,101
57,115
67,135
63,127
64,129
37,75
9,19
35,71
73,147
95,191
95,191
30,61
17,35
76,153
84,169
35,71
53,107
21,43
14,29
50,101
39,79
66,133
76,153
54,109
22,45
74,149
17,35
30,61
90,181
27,55
86,173
68,137
35,71
34,69
61,123
93,187
17,35
50,101
88,177
21,43
63,127
11,23
75,151
74,149
79,159
10,21
74,149
18,37
29,59
1,3
56,113
100,201
1,3
83,167
5,11
25,51
100,201
56,113
47,95
85,171
98,197
48,97
70,141
34,69
61,123
19,39
96,193
30,61
42,85
37,75
36,73
58,117
82,165
25,51
50,101
34,69
100,201
81,163
77,155
26,53
72,145
7,15
21,43
9,19
3,7
80,161
69,139
33,67
84,169
1,3
13,27
48,97
4,9
23,47
15,31
3,7
4,9
78,157
15,31
44,89
80,161
69,139
80,161
66,133
40,81
47,95
89,179
42,85
91,183
64,129
3,7
63,127
42,85
42,85
14,29
69,139
11,23
65,131
54,109
71,143
37,75
88,177
65,131
84,169
81,163
57,115
61,123
74,149
82,165
16,33
90,181
16,33
71,143
1,3
70,141
46,93
91,183
98,197
44,89
65,131
71,143
39,79
45,91
71,143
4,9
17,35
89,179
69,139
96,193
22,45
91,183
55,111
17,35
22,45
30,61
78,157
40,81
32,65
27,55
98,197
84,169
39,79
10,21
86,173
63,127
35,71
3,7
37,75
75,151
6,13
87,175
1,3
73,147
17,35
65,131
23,47
78,157
76,153
11,23
